Customer_Age,Dependent_count,Education_Level,Income_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Gender_F,Gender_M,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Attrition_Flag
59,1,0,4,36,2,3,3,4224.0,1305,2919.0,0.852,1152,31,0.824,0.309,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
46,1,5,2,36,3,2,2,20459.0,2071,18388.0,1.248,1767,38,2.167,0.101,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
47,4,2,4,41,6,5,3,3482.0,2114,1368.0,0.508,1039,24,0.263,0.607,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
50,4,5,1,40,5,2,3,3065.0,1570,1495.0,1.077,1130,28,1.333,0.512,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
51,3,5,4,43,3,1,2,2185.0,1761,424.0,0.682,1645,30,0.429,0.806,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
47,3,5,4,36,4,1,0,1611.0,746,865.0,0.993,1413,29,0.706,0.463,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
58,4,5,4,47,3,3,3,2822.0,2173,649.0,1.456,1218,23,2.286,0.77,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
46,5,2,3,33,6,3,3,32975.0,2517,30458.0,0.658,597,17,0.7,0.076,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
53,3,3,2,47,5,2,2,1438.3,0,1438.3,0.776,2184,53,0.828,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
45,4,5,4,36,4,3,3,15875.0,1719,14156.0,0.86,1592,37,1.467,0.108,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
52,1,3,4,45,6,3,3,6703.0,893,5810.0,0.567,1388,28,0.75,0.133,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
53,2,2,3,36,2,2,1,3212.0,0,3212.0,0.713,757,20,0.25,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
50,2,3,3,45,3,1,3,34516.0,1260,33256.0,0.588,1504,34,0.789,0.037,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
41,3,3,1,36,4,1,2,9797.0,1434,8363.0,0.644,1503,34,0.478,0.146,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
45,5,2,1,36,5,2,2,10400.0,1777,8623.0,0.791,1105,28,0.867,0.171,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
53,3,5,3,42,2,1,2,26792.0,1836,24956.0,1.432,2398,47,0.88,0.069,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
67,1,2,4,56,4,3,2,3006.0,2517,489.0,2.053,1661,32,1.0,0.837,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
57,2,5,1,36,6,3,0,19482.0,1072,18410.0,0.706,1421,22,1.444,0.055,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
59,1,5,1,36,4,2,3,3356.0,985,2371.0,0.35,999,28,0.556,0.294,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
45,2,5,1,34,3,2,1,5771.0,2248,3523.0,1.791,1387,18,0.8,0.39,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
51,3,2,3,36,6,2,3,11106.0,2107,8999.0,0.948,1243,24,1.0,0.19,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
59,1,5,4,54,5,3,0,2890.0,2001,889.0,1.334,1860,36,1.0,0.692,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
53,1,2,2,45,6,2,2,3380.0,1701,1679.0,0.747,1502,25,1.273,0.503,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
47,3,2,2,36,2,1,2,21331.0,1251,20080.0,0.949,1460,50,1.083,0.059,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
49,3,5,4,38,6,2,1,12860.0,0,12860.0,0.646,1348,27,0.286,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
49,3,4,3,33,3,1,0,6278.0,462,5816.0,1.161,1087,33,0.941,0.074,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
60,0,0,4,55,5,1,3,1438.3,738,700.3,0.782,1226,33,0.571,0.513,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
50,2,3,4,36,5,1,2,9355.0,1626,7729.0,0.701,1230,28,0.867,0.174,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
41,2,4,4,31,6,1,3,20758.0,0,20758.0,0.688,1555,32,0.684,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
57,1,2,3,47,5,3,1,14612.0,1976,12636.0,1.768,1827,24,3.0,0.135,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
43,4,2,3,27,5,2,0,27259.0,0,27259.0,0.731,1376,35,0.591,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
57,3,2,4,47,4,2,3,6347.0,1594,4753.0,0.896,1771,37,0.762,0.251,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
54,3,1,0,41,3,3,0,21592.0,1676,19916.0,1.097,1873,52,0.529,0.078,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
51,5,4,4,44,5,1,1,3449.0,1598,1851.0,0.971,1679,42,0.556,0.463,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
47,3,3,4,34,2,1,2,6028.0,799,5229.0,0.819,1002,22,0.571,0.133,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
41,0,3,0,36,3,2,3,18214.0,1998,16216.0,0.829,1344,21,1.1,0.11,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
53,3,5,3,43,3,3,1,16393.0,1423,14970.0,1.642,1461,42,0.75,0.087,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
68,0,3,4,52,1,3,2,1438.3,900,538.3,0.743,760,21,0.615,0.626,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
59,1,0,2,36,4,1,2,7871.0,1687,6184.0,1.242,1428,22,1.444,0.214,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
48,4,2,3,36,5,3,0,5288.0,866,4422.0,0.869,1777,42,0.75,0.164,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
44,5,2,2,32,4,5,3,11376.0,2006,9370.0,0.619,1302,27,0.8,0.176,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
48,3,0,3,41,4,5,3,12302.0,1632,10670.0,1.509,1483,41,0.519,0.133,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
47,4,2,2,33,3,2,1,34516.0,1679,32837.0,0.623,1060,27,0.5,0.049,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
47,2,2,2,32,4,2,2,34516.0,1468,33048.0,0.505,1330,32,0.684,0.043,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
43,1,3,4,35,3,2,2,10514.0,1580,8934.0,0.504,1229,27,0.8,0.15,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
55,2,2,4,43,2,4,3,1438.3,0,1438.3,0.707,886,27,0.421,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
59,2,4,2,46,3,3,3,1438.3,0,1438.3,0.688,844,24,0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
63,1,2,1,56,2,1,2,2619.0,1779,840.0,1.259,1450,37,0.947,0.679,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
58,2,0,0,53,2,3,0,24407.0,2395,22012.0,1.071,2311,48,0.714,0.098,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
53,2,3,4,36,4,1,2,2377.0,1649,728.0,0.93,1378,26,1.167,0.694,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
59,0,2,3,40,3,2,3,34516.0,1359,33157.0,1.327,1033,26,1.364,0.039,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
52,3,2,0,47,5,3,3,11086.0,2207,8879.0,0.869,1523,40,1.105,0.199,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
48,3,3,2,36,4,2,2,11432.0,2517,8915.0,0.615,1374,37,0.762,0.22,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
43,4,3,1,36,5,3,2,13258.0,1721,11537.0,0.908,1080,21,1.333,0.13,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
48,2,0,4,36,3,2,3,2571.0,1955,616.0,0.531,1234,24,0.714,0.76,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
43,4,2,4,31,5,2,0,5781.0,1168,4613.0,0.638,1600,32,0.455,0.202,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
44,4,2,2,30,5,1,2,7872.0,2509,5363.0,0.971,1155,32,0.882,0.319,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
41,3,3,3,35,6,1,2,34516.0,1202,33314.0,0.603,1353,33,0.737,0.035,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
44,3,5,4,38,4,1,3,11127.0,1835,9292.0,2.368,1546,25,1.273,0.165,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
50,2,2,1,43,2,1,3,1857.0,1603,254.0,0.579,1590,43,1.263,0.863,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
60,1,5,4,36,5,1,0,1913.0,1272,641.0,1.008,1448,22,1.0,0.665,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
44,4,2,3,24,5,3,0,3839.0,2295,1544.0,0.569,1271,24,0.714,0.598,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
48,3,2,1,39,6,2,3,2115.0,1141,974.0,0.616,1223,20,0.538,0.539,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
44,2,2,4,27,5,2,2,1438.3,679,759.3,0.859,1117,29,1.071,0.472,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
41,2,3,3,28,4,3,0,27756.0,1789,25967.0,0.75,994,24,0.846,0.064,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
45,3,0,2,32,4,1,2,1438.3,0,1438.3,0.81,1468,26,0.625,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
47,2,5,4,34,6,4,2,13878.0,2222,11656.0,0.853,1658,38,0.357,0.16,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
51,2,2,4,36,3,1,3,3106.0,1304,1802.0,0.604,1368,38,0.407,0.42,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
51,2,2,0,44,4,3,3,34516.0,1666,32850.0,0.613,1218,18,0.8,0.048,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
60,1,5,1,50,4,4,3,1438.3,1025,413.3,0.838,702,12,0.714,0.713,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
57,2,2,3,46,2,3,0,18871.0,1740,17131.0,1.727,1516,21,2.0,0.092,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
41,5,2,0,29,5,2,2,5207.0,1748,3459.0,1.073,1310,26,1.0,0.336,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
44,3,4,3,36,6,2,2,17965.0,1644,16321.0,0.921,1767,50,0.923,0.092,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
43,1,0,2,37,6,3,3,2733.0,1819,914.0,0.767,933,25,0.923,0.666,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
55,2,0,2,48,4,3,2,8863.0,1301,7562.0,1.207,1512,27,1.455,0.147,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
52,1,5,3,36,2,3,3,1857.0,1833,24.0,0.723,829,17,0.7,0.987,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
44,3,2,3,33,3,3,3,34516.0,0,34516.0,0.483,1120,27,0.35,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
41,2,5,1,30,5,3,3,11107.0,1222,9885.0,0.538,1506,33,0.941,0.11,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
44,4,2,3,34,4,1,2,21573.0,1585,19988.0,0.621,1384,36,2.273,0.073,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
53,2,2,4,33,2,3,3,2859.0,2517,342.0,0.993,817,30,0.667,0.88,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
39,2,3,3,36,4,2,2,5269.0,1475,3794.0,1.148,2094,25,0.667,0.28,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
49,5,0,1,45,2,2,3,1438.3,0,1438.3,0.734,815,21,0.615,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
45,2,0,4,36,1,3,2,3387.0,0,3387.0,0.789,510,24,0.6,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
54,2,2,3,46,6,2,3,1982.0,1289,693.0,0.939,1377,49,0.69,0.65,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
49,3,5,3,43,2,2,2,4645.0,1650,2995.0,0.912,1193,33,0.65,0.355,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
46,3,1,4,36,6,3,2,2189.0,1666,523.0,0.343,1287,36,0.636,0.761,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
46,4,3,0,30,3,3,3,2442.0,0,2442.0,0.98,701,19,0.727,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
47,3,2,2,38,4,1,2,21304.0,1532,19772.0,1.018,1770,25,0.923,0.072,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
44,2,1,2,36,5,1,2,7577.0,2480,5097.0,0.435,1409,35,0.167,0.327,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
50,3,4,0,31,4,1,2,3234.0,1486,1748.0,0.868,1354,28,0.647,0.459,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
73,0,3,1,36,5,3,2,4469.0,1125,3344.0,1.363,1765,34,1.615,0.252,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
56,3,2,1,46,6,3,4,2910.0,709,2201.0,0.538,1192,27,0.588,0.244,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
59,0,3,1,48,2,4,3,3616.0,1054,2562.0,0.616,687,17,0.545,0.291,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
70,0,3,4,56,3,2,3,3252.0,1495,1757.0,0.581,1227,15,0.875,0.46,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
55,2,3,4,36,4,3,3,2358.0,1152,1206.0,0.969,1737,26,1.6,0.489,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
43,4,2,2,36,4,1,0,22322.0,953,21369.0,0.769,1348,34,1.125,0.043,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
45,1,5,0,39,4,2,2,3133.0,1510,1623.0,0.609,1435,38,0.462,0.482,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
45,2,5,1,35,2,3,0,3540.0,849,2691.0,0.456,1321,28,0.75,0.24,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
40,1,2,1,23,6,3,2,6990.0,1378,5612.0,0.73,1479,29,0.611,0.197,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
36,2,0,3,22,2,2,3,34516.0,1652,32864.0,0.854,1283,39,1.294,0.048,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
59,0,4,1,40,1,4,1,1438.3,0,1438.3,1.038,689,23,0.353,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
43,4,2,2,35,6,3,2,24396.0,1171,23225.0,0.655,965,17,1.125,0.048,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
46,1,2,4,36,2,3,2,2474.0,2143,331.0,1.53,1541,40,1.0,0.866,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
41,2,5,1,32,5,1,3,5214.0,795,4419.0,0.707,1258,23,1.3,0.152,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
51,2,2,4,46,5,2,2,5207.0,1650,3557.0,0.708,1339,20,0.538,0.317,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
51,3,2,4,25,2,2,2,9512.0,1082,8430.0,0.701,1007,22,1.444,0.114,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
43,4,2,4,23,6,3,2,3187.0,2430,757.0,0.617,1387,33,1.357,0.762,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
64,0,3,1,53,1,3,3,3353.0,0,3353.0,1.021,960,18,0.385,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
54,5,2,2,38,3,3,3,2290.0,1434,856.0,0.923,1119,18,3.5,0.626,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
48,3,2,1,43,6,1,3,5279.0,1115,4164.0,0.549,1642,41,0.519,0.211,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
40,2,5,2,29,5,3,0,23603.0,0,23603.0,0.795,1382,31,1.067,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
57,0,5,1,45,6,2,2,2601.0,0,2601.0,0.814,1232,32,0.684,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
45,4,2,3,40,4,3,0,6363.0,1029,5334.0,0.838,1542,16,1.286,0.162,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
41,3,3,3,36,4,3,3,8029.0,1576,6453.0,0.826,1094,32,0.524,0.196,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
42,4,5,4,31,2,2,2,2410.0,1769,641.0,0.759,1217,30,1.143,0.734,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
45,2,2,2,36,1,1,2,3401.0,0,3401.0,0.898,744,18,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
42,4,5,4,23,4,2,0,2260.0,1007,1253.0,0.84,1614,33,0.737,0.446,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
47,4,5,3,30,5,2,2,17682.0,2481,15201.0,1.302,1747,31,1.214,0.14,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
48,4,3,1,42,3,1,3,4206.0,1100,3106.0,0.587,1144,22,1.0,0.262,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
43,1,2,3,37,4,3,2,34516.0,1440,33076.0,1.117,1575,34,2.4,0.042,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
41,4,3,3,36,4,3,0,23018.0,2168,20850.0,0.859,1463,24,1.667,0.094,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
54,1,5,1,44,5,2,3,5556.0,1711,3845.0,1.434,1706,21,1.625,0.308,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
54,2,3,4,44,3,3,1,6094.0,0,6094.0,1.129,909,14,0.273,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
61,0,2,1,52,3,1,2,2939.0,1999,940.0,2.145,2434,33,1.538,0.68,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
61,0,5,3,48,2,1,0,5362.0,1274,4088.0,1.015,1876,41,0.783,0.238,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
48,2,3,0,36,3,3,3,27126.0,0,27126.0,0.953,1000,25,0.786,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
45,4,2,4,36,6,3,2,3342.0,2517,825.0,0.771,1139,30,0.765,0.753,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
54,4,2,4,40,6,2,2,2532.0,2221,311.0,0.491,799,21,0.235,0.877,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
54,3,1,4,46,2,2,3,1900.0,1376,524.0,0.89,1881,45,0.607,0.724,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
44,3,2,2,37,2,3,2,14546.0,1703,12843.0,0.955,1273,27,0.588,0.117,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
50,4,1,4,36,2,3,2,2521.0,1608,913.0,0.587,1328,33,0.571,0.638,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
55,2,1,2,36,3,4,3,16427.0,1682,14745.0,0.631,1579,36,1.118,0.102,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
48,2,2,1,36,5,1,2,13068.0,1718,11350.0,0.607,937,28,0.556,0.131,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
45,2,0,2,33,6,3,0,23218.0,1814,21404.0,1.178,1749,37,2.083,0.078,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
60,0,3,1,36,5,1,3,3281.0,837,2444.0,1.859,1424,29,1.417,0.255,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
55,2,3,1,47,5,3,2,3096.0,2217,879.0,0.799,2011,41,0.783,0.716,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
62,0,3,1,52,5,2,3,2052.0,1250,802.0,0.728,1208,31,0.632,0.609,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
38,1,3,4,30,2,3,0,1438.3,583,855.3,0.888,1259,24,1.0,0.405,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
46,3,3,1,39,2,3,2,9432.0,1418,8014.0,0.612,1319,26,0.368,0.15,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
50,0,3,0,45,5,2,3,14938.0,2303,12635.0,0.804,949,27,2.0,0.154,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
45,2,5,2,36,5,3,2,2221.0,1343,878.0,0.869,1338,30,1.308,0.605,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
47,3,4,2,37,6,3,0,5731.0,1577,4154.0,0.657,1554,26,0.444,0.275,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
48,4,0,2,33,2,2,3,34516.0,2061,32455.0,0.722,1350,32,0.455,0.06,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
35,3,5,2,22,5,2,2,6985.0,1130,5855.0,0.963,1694,44,0.76,0.162,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
51,2,2,0,42,3,3,0,24221.0,1707,22514.0,0.816,1678,40,0.538,0.07,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
36,3,3,4,24,4,1,1,15439.0,0,15439.0,0.742,2069,43,0.536,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
47,4,2,3,36,6,3,2,21637.0,2030,19607.0,0.776,1222,23,0.438,0.094,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
52,2,2,0,37,2,3,2,14543.0,0,14543.0,0.788,1536,37,0.423,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
43,4,5,4,36,2,1,1,9684.0,2475,7209.0,0.697,1400,31,2.1,0.256,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
63,2,3,1,36,2,2,2,5007.0,930,4077.0,0.885,1050,28,1.154,0.186,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
61,0,2,2,54,3,2,0,1616.0,1047,569.0,0.984,1389,33,1.2,0.648,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
53,2,5,2,40,5,2,2,19116.0,0,19116.0,0.656,1184,29,0.611,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
53,3,2,4,47,5,6,2,2759.0,2223,536.0,1.32,2093,42,1.0,0.806,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
57,3,2,0,38,2,3,3,8249.0,1381,6868.0,0.798,678,11,0.833,0.167,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
38,2,2,4,31,2,3,2,14041.0,2154,11887.0,1.084,1467,29,1.417,0.153,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
53,3,3,2,43,5,3,2,5264.0,2169,3095.0,0.374,1219,27,0.5,0.412,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
63,0,2,4,54,4,2,1,2420.0,1912,508.0,1.256,1730,36,0.565,0.79,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
49,4,3,4,43,4,2,0,2826.0,2070,756.0,0.541,1025,28,0.647,0.732,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
45,2,3,3,34,5,5,2,12518.0,1539,10979.0,0.645,1165,33,0.833,0.123,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
67,0,2,1,56,4,2,1,5876.0,1297,4579.0,1.012,2133,55,0.719,0.221,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
48,3,2,3,37,3,2,3,34516.0,0,34516.0,0.448,1122,13,0.182,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
51,2,5,4,38,4,1,2,9648.0,1926,7722.0,0.549,1083,22,1.75,0.2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
52,2,3,3,40,3,3,3,34516.0,2177,32339.0,1.32,1234,23,1.875,0.063,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
55,2,5,4,35,3,3,0,3025.0,2376,649.0,1.252,1277,23,1.875,0.785,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
